Flipkart,57947109,@SanketMistry The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/OE4x9pIcfD
Flipkart,57947109,@pprem3071 Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/dfE50kosfc
Flipkart,57947109,@Pentaaw https://t.co/1h9eygkf8I
Flipkart,57947109,@OurIndianWay https://t.co/CtagVqLISp
Flipkart,57947109,@1D_iBae Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/pbpfX4eC5g
Flipkart,57947109,@SunnyBissu [?]Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/LutJGDP040
Flipkart,57947109,@giridaran2498 Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/e8jt0OU9CZ
Flipkart,57947109,@Muskaaan_M Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/FaVg7WS0br
Flipkart,57947109,@SunnyBissu Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/F41hYpKw9n
Flipkart,57947109,@SunnyBissu https://t.co/CmPkxhTtZd
Flipkart,57947109,@tweetpgk Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/vxXizel7Zv
Flipkart,57947109,@joel_mathew93 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/yaINhU5cgp
Flipkart,57947109,"@acaman29 Love watching TV? Here are the best offers on TVs, only on #FlipkartRepublicDaySale: https://t.co/pQE3VfuVoE"
Flipkart,57947109,@vikas177 Our best offer on sunglasses and watches are here to make you stand out: https://t.co/tmIcS7GLIT
Flipkart,57947109,@iamkaran_k Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/pHxslb6pC2
Flipkart,57947109,@sidhuchamkaur5 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/gNgFxDn8qU
Flipkart,57947109,@swaMEnaIdU Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/2WL5zxx9Ba
Flipkart,57947109,@SrotoswiniRoy https://t.co/qW0NiuGzsi
Flipkart,57947109,@adilimroz [?][?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/FRCvLcrrgg
Flipkart,57947109,@Rritz_ Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/0AUe9yB7g5
Flipkart,57947109,"@Aadhvikk Celebrations are just a click away, with our offers on cameras! https://t.co/AvRMUNQgBe"
Flipkart,57947109,@shubhshah1503 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/Q7JuNw1X3q
Flipkart,57947109,"@GangulySoma123 Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this  #FlipkartRepublicDaySale: https://t.co/Jk5CYmXdNU"
Flipkart,57947109,@shnmgsndrmm [?][?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/y0neEv7R8o
Flipkart,57947109,"@BubblesandBlah Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this  #FlipkartRepublicDaySale: https://t.co/iL3emcr4PU"
Paytm,144792607,Special Offer: Get upto [?]200 Cashback on Mobile Bill Payment. Pay your Bill Now! T&amp;Cs: https://t.co/VFvJFgTuv7 https://t.co/cP58f0YjDZ
Paytm,144792607,MahaBazaar starts tomorrow! Get upto 80 Off &amp; a chance to win 10 Suzuki Two-Wheelers: https://t.co/fcW2NkkNEg https://t.co/fmr4UebGAy
BookMyShow,10650592,"It is a beautiful day!  Here is #MondayMotivation for you all 

Pre-booking for #Raees &amp; #Kaabil tickets is live!... https://t.co/COROIW1Y7G"
BookMyShow,10650592,"Book tickets using code GET150 and get an instant discount of INR 150

Trips, phone and many more gifts to be won.... https://t.co/5PTnI27sWl"
MobiKwik,43280910,It's your only chance to get #FreePetrol today. Scan &amp; pay at petrol pumps. Offer valid between 6pm-9pm.... https://t.co/N9isJR6TGi
MobiKwik,43280910,"RT @DailyWorldChd: Mobikwik ties up with Fortis, Medanta - https://t.co/75QChiUw9e"
MobiKwik,43280910,Get a flat Rs. 50 cashback when you pay with MobiKwik on BigBasket. Details: https://t.co/iHy3zB0zdJ #MobiKwikHaiNa... https://t.co/Otw5NAIrxW
